0,1,,,,,,,,,,,,,,,,,,,,
-941.1058413,-941.1058413,,,,,,,,,,,,,,,,,,,,
-739.2689063,-840.1873738,,,,,,,,,,,,,,,,,,,,
-654.5773762,-778.3173746,,,,,,,,,,,,,,,,,,,,
-776.9622073,-777.9785828,,,,,,,,,,,,,,,,,,,,
-740.9689413,-770.5766545,,,,,,,,,,,,,,,,,,,,
-925.7226983,-796.4343285,,,,,,,,,,,,,,,,,,,,
-715.8807768,-784.9266782,,,,,,,,,,,,,,,,,,,,
-1250.734271,-843.1526273,,,,,,,,,,,,,,,,,,,,
-790.9045149,-837.3472815,,,,,,,,,,,,,,,,,,,,
-885.7328404,-842.1858373,,,,,,,,,,,,,,,,,,,,
-803.639368,-838.6816129,,,,,,,,,,,,,,,,,,,,
-680.2455924,-825.4786112,,,,,,,,,,,,,,,,,,,,
-897.0025119,-830.9804497,,,,,,,,,,,,,,,,,,,,
-1176.91556,-855.6901004,,,,,,,,,,,,,,,,,,,,
-800.550649,-852.014137,,,,,,,,,,,,,,,,,,,,
-713.6899498,-843.3688753,,,,,,,,,,,,,,,,,,,,
-838.2240857,-843.0662406,,,,,,,,,,,,,,,,,,,,
-1171.985422,-861.3395285,,,,,,,,,,,,,,,,,,,,
-882.3952976,-862.4477269,,,,,,,,,,,,,,,,,,,,
-889.3526347,-863.7929722,,,,,,,,,,,,,,,,,,,,
-793.6448889,-860.4525873,,,,,,,,,,,,,,,,,,,,
-768.7831238,-856.2857935,,,,,,,,,,,,,,,,,,,,
-914.0881098,-858.7989377,,,,,,,,,,,,,,,,,,,,
-910.3387035,-860.946428,,,,,,,,,,,,,,,,,,,,
-1019.823018,-867.3014916,,,,,,,,,,,,,,,,,,,,
-812.7637555,-865.2038863,,,,,,,,,,,,,,,,,,,,
-1184.53542,-877.0309802,,,,,,,,,,,,,,,,,,,,
-1071.728378,-883.9844587,,,,,,,,,,,,,,,,,,,,
-793.6817939,-880.8705737,,,,,,,,,,,,,,,,,,,,
-877.3418138,-880.7529484,,,,,,,,,,,,,,,,,,,,
-870.8362182,-880.4330538,,,,,,,,,,,,,,,,,,,,
-1175.8635,-889.6652553,,,,,,,,,,,,,,,,,,,,
-1143.188088,-897.3477653,,,,,,,,,,,,,,,,,,,,
-1186.577714,-905.8545286,,,,,,,,,,,,,,,,,,,,
-1171.406965,-913.441741,,,,,,,,,,,,,,,,,,,,
-878.8418588,-912.4806332,,,,,,,,,,,,,,,,,,,,
-824.2701266,-910.0965654,,,,,,,,,,,,,,,,,,,,
-839.2770134,-908.232893,,,,,,,,,,,,,,,,,,,,
-772.1331396,-904.7431557,,,,,,,,,,,,,,,,,,,,
-829.7601544,-902.8685807,,,,,,,,,,,,,,,,,,,,
-1022.034571,-905.7750683,,,,,,,,,,,,,,,,,,,,
-1007.200394,-908.189957,,,,,,,,,,,,,,,,,,,,
-716.7740089,-903.7384233,,,,,,,,,,,,,,,,,,,,
-1163.768817,-909.648205,,,,,,,,,,,,,,,,,,,,
-792.6761259,-907.0488255,,,,,,,,,,,,,,,,,,,,
-1097.373103,-911.1863097,,,,,,,,,,,,,,,,,,,,
-1151.338504,-916.2959309,,,,,,,,,,,,,,,,,,,,
-1162.993395,-921.4354614,,,,,,,,,,,,,,,,,,,,
-729.0331725,-917.5088841,,,,,,,,,,,,,,,,,,,,
-1102.816989,-921.2150462,,,,,,,,,,,,,,,,,,,,
-862.348359,-920.0607974,,,,,,,,,,,,,,,,,,,,
-986.4519199,-921.3375498,,,,,,,,,,,,,,,,,,,,
-1183.019743,-926.2749496,,,,,,,,,,,,,,,,,,,,
-1160.870321,-930.6193084,,,,,,,,,,,,,,,,,,,,
-756.3557287,-927.4508796,,,,,,,,,,,,,,,,,,,,
-913.6506599,-927.2044471,,,,,,,,,,,,,,,,,,,,
-711.6414726,-923.4226406,,,,,,,,,,,,,,,,,,,,
-833.5447234,-921.8730213,,,,,,,,,,,,,,,,,,,,
-1047.043778,-923.9945595,,,,,,,,,,,,,,,,,,,,
-926.843122,-924.0420356,,,,,,,,,,,,,,,,,,,,
-1104.38858,-926.9985363,,,,,,,,,,,,,,,,,,,,
-705.2547852,-923.4220242,,,,,,,,,,,,,,,,,,,,
-826.9366227,-921.8905099,,,,,,,,,,,,,,,,,,,,
-713.943278,-918.6413344,,,,,,,,,,,,,,,,,,,,
-894.795658,-918.2744778,,,,,,,,,,,,,,,,,,,,
-1016.876523,-919.7684482,,,,,,,,,,,,,,,,,,,,
-825.4572012,-918.3608177,,,,,,,,,,,,,,,,,,,,
-803.3418492,-916.6693623,,,,,,,,,,,,,,,,,,,,
-814.9840746,-915.1956624,,,,,,,,,,,,,,,,,,,,
-748.919032,-912.820282,,,,,,,,,,,,,,,,,,,,
-774.605127,-910.8735897,,,,,,,,,,,,,,,,,,,,
-1149.538973,-914.1883867,,,,,,,,,,,,,,,,,,,,
-856.5352589,-913.3986178,,,,,,,,,,,,,,,,,,,,
-841.0844847,-912.4213998,,,,,,,,,,,,,,,,,,,,
-908.4277447,-912.368151,,,,,,,,,,,,,,,,,,,,
-681.9805033,-909.3367346,,,,,,,,,,,,,,,,,,,,
-778.961246,-907.6435465,,,,,,,,,,,,,,,,,,,,
-1074.44568,-909.7820353,,,,,,,,,,,,,,,,,,,,
-987.6922737,-910.7682409,,,,,,,,,,,,,,,,,,,,
-1019.406673,-912.1262213,,,,,,,,,,,,,,,,,,,,
-1023.060999,-913.4957865,,,,,,,,,,,,,,,,,,,,
-857.6628565,-912.8148971,,,,,,,,,,,,,,,,,,,,
-955.928012,-913.3343322,,,,,,,,,,,,,,,,,,,,
-963.7977251,-913.9350869,,,,,,,,,,,,,,,,,,,,
-892.2568356,-913.6800486,,,,,,,,,,,,,,,,,,,,
-802.293609,-912.3848574,,,,,,,,,,,,,,,,,,,,
-970.5386927,-913.0532923,,,,,,,,,,,,,,,,,,,,
-730.5032053,-910.9788595,,,,,,,,,,,,,,,,,,,,
-569.6120477,-907.1432774,,,,,,,,,,,,,,,,,,,,
-960.1155939,-907.7318587,,,,,,,,,,,,,,,,,,,,
-538.5019997,-903.6743877,,,,,,,,,,,,,,,,,,,,
-675.7800796,-901.1972756,,,,,,,,,,,,,,,,,,,,
-535.2307303,-897.2621515,,,,,,,,,,,,,,,,,,,,
-363.4435988,-891.5832307,,,,,,,,,,,,,,,,,,,,
-400.2195048,-886.410981,,,,,,,,,,,,,,,,,,,,
-389.4195678,-881.2339871,,,,,,,,,,,,,,,,,,,,
-685.1004335,-879.2119917,,,,,,,,,,,,,,,,,,,,
-499.0194308,-875.3324758,,,,,,,,,,,,,,,,,,,,
-125.6131746,-867.7595535,,,,,,,,,,,,,,,,,,,,
-258.1103829,-861.6630618,,,,,,,,,,,,,,,,,,,,
-265.8779888,-855.7641997,,,,,,,,,,,,,,,,,,,,
-384.9213182,-851.148093,,,,,,,,,,,,,,,,,,,,
-128.1800618,-844.1289859,,,,,,,,,,,,,,,,,,,,
-114.291662,-837.1113194,,,,,,,,,,,,,,,,,,,,
-128.9975932,-830.3673791,,,,,,,,,,,,,,,,,,,,
-125.5044302,-823.7177287,,,,,,,,,,,,,,,,,,,,
-357.4805646,-819.360372,,,,,,,,,,,,,,,,,,,,
-0.921841199,-811.7822374,,,,,,,,,,,,,,,,,,,,
-129.3652986,-805.5215316,,,,,,,,,,,,,,,,,,,,
-1.559478758,-798.2127856,,,,,,,,,,,,,,,,,,,,
-127.6819816,-792.1719676,,,,,,,,,,,,,,,,,,,,
-117.9832343,-786.1524253,,,,,,,,,,,,,,,,,,,,
-120.1871336,-780.2589272,,,,,,,,,,,,,,,,,,,,
-127.2552848,-774.530825,,,,,,,,,,,,,,,,,,,,
-329.2616095,-770.6589188,,,,,,,,,,,,,,,,,,,,
-245.7545016,-766.1338807,,,,,,,,,,,,,,,,,,,,
-120.8548407,-760.6186753,,,,,,,,,,,,,,,,,,,,
-126.364038,-755.243636,,,,,,,,,,,,,,,,,,,,
-247.8135862,-750.9795179,,,,,,,,,,,,,,,,,,,,
-119.1093154,-745.7139329,,,,,,,,,,,,,,,,,,,,
-238.9053872,-741.5254325,,,,,,,,,,,,,,,,,,,,
-123.4082795,-736.4588985,,,,,,,,,,,,,,,,,,,,
-114.2459251,-731.4002564,,,,,,,,,,,,,,,,,,,,
-0.145478738,-725.5030405,,,,,,,,,,,,,,,,,,,,
-0.740166519,-719.7049375,,,,,,,,,,,,,,,,,,,,
-238.9355537,-715.8893074,,,,,,,,,,,,,,,,,,,,
-0.813814056,-710.2587917,,,,,,,,,,,,,,,,,,,,
-239.4064579,-706.5802579,,,,,,,,,,,,,,,,,,,,
-126.9639008,-702.0871078,,,,,,,,,,,,,,,,,,,,
-126.3191932,-697.6581239,,,,,,,,,,,,,,,,,,,,
-0.538785318,-692.3366022,,,,,,,,,,,,,,,,,,,,
-120.8697205,-688.0073076,,,,,,,,,,,,,,,,,,,,
-127.4351279,-683.7924792,,,,,,,,,,,,,,,,,,,,
-124.1901446,-679.6163424,,,,,,,,,,,,,,,,,,,,
-116.2594927,-675.4433287,,,,,,,,,,,,,,,,,,,,
-119.8600863,-671.3581578,,,,,,,,,,,,,,,,,,,,
-116.9486322,-667.3113729,,,,,,,,,,,,,,,,,,,,
-122.0319218,-663.3600726,,,,,,,,,,,,,,,,,,,,
-238.4480448,-660.3031515,,,,,,,,,,,,,,,,,,,,
-126.1531984,-656.4877947,,,,,,,,,,,,,,,,,,,,
-2.532318741,-651.8498126,,,,,,,,,,,,,,,,,,,,
-325.1650685,-649.5492158,,,,,,,,,,,,,,,,,,,,
-0.851848985,-645.0128706,,,,,,,,,,,,,,,,,,,,
-115.0642244,-641.3326717,,,,,,,,,,,,,,,,,,,,
-223.8081374,-638.4531921,,,,,,,,,,,,,,,,,,,,
-121.5536356,-634.9127842,,,,,,,,,,,,,,,,,,,,
-238.8743468,-632.2186452,,,,,,,,,,,,,,,,,,,,
-323.471463,-630.1325155,,,,,,,,,,,,,,,,,,,,
-119.2729254,-626.7039277,,,,,,,,,,,,,,,,,,,,
-224.5377892,-624.0228201,,,,,,,,,,,,,,,,,,,,
-125.6978226,-620.7226546,,,,,,,,,,,,,,,,,,,,
-234.8885262,-618.1842721,,,,,,,,,,,,,,,,,,,,
-1.503690154,-614.1536801,,,,,,,,,,,,,,,,,,,,
-119.4743312,-610.9414765,,,,,,,,,,,,,,,,,,,,
-1.113397214,-607.0071018,,,,,,,,,,,,,,,,,,,,
-119.8163897,-603.8840844,,,,,,,,,,,,,,,,,,,,
-0.109192382,-600.0383845,,,,,,,,,,,,,,,,,,,,
-122.3047019,-597.0147536,,,,,,,,,,,,,,,,,,,,
-229.8257837,-594.705389,,,,,,,,,,,,,,,,,,,,
-121.7041746,-591.7491314,,,,,,,,,,,,,,,,,,,,
-0.266488023,-588.0753262,,,,,,,,,,,,,,,,,,,,
-118.1940918,-585.1748247,,,,,,,,,,,,,,,,,,,,
-335.9543222,-583.6458646,,,,,,,,,,,,,,,,,,,,
-113.640287,-580.7799769,,,,,,,,,,,,,,,,,,,,
-330.8461575,-579.2652265,,,,,,,,,,,,,,,,,,,,
-124.9171577,-576.5281899,,,,,,,,,,,,,,,,,,,,
-119.1802722,-573.7895796,,,,,,,,,,,,,,,,,,,,
-345.036649,-572.4279551,,,,,,,,,,,,,,,,,,,,
-113.3275762,-569.7113848,,,,,,,,,,,,,,,,,,,,
-225.6877389,-567.6877163,,,,,,,,,,,,,,,,,,,,
-281.1601512,-566.0121165,,,,,,,,,,,,,,,,,,,,
-237.4291018,-564.1017501,,,,,,,,,,,,,,,,,,,,
-2.346192066,-560.8546082,,,,,,,,,,,,,,,,,,,,
-123.8180618,-558.3429039,,,,,,,,,,,,,,,,,,,,
-117.400259,-555.8232316,,,,,,,,,,,,,,,,,,,,
-125.133509,-553.3761309,,,,,,,,,,,,,,,,,,,,
-126.3138107,-550.9633494,,,,,,,,,,,,,,,,,,,,
-1.799437317,-547.8781589,,,,,,,,,,,,,,,,,,,,
-223.4247245,-546.0655699,,,,,,,,,,,,,,,,,,,,
-344.2816972,-544.9445484,,,,,,,,,,,,,,,,,,,,
-224.4064314,-543.1736196,,,,,,,,,,,,,,,,,,,,
-128.5420577,-540.8954242,,,,,,,,,,,,,,,,,,,,
-1.109772805,-537.9457758,,,,,,,,,,,,,,,,,,,,
-125.7852707,-535.7057731,,,,,,,,,,,,,,,,,,,,
-120.9068719,-533.4636168,,,,,,,,,,,,,,,,,,,,
-121.7007514,-531.249838,,,,,,,,,,,,,,,,,,,,
-120.0349585,-529.0508279,,,,,,,,,,,,,,,,,,,,
-363.8030534,-528.1718504,,,,,,,,,,,,,,,,,,,,
-2.791546169,-525.3920604,,,,,,,,,,,,,,,,,,,,
-232.349838,-523.849733,,,,,,,,,,,,,,,,,,,,
-252.9360279,-522.4313366,,,,,,,,,,,,,,,,,,,,
-242.7779471,-520.9748085,,,,,,,,,,,,,,,,,,,,
-121.6822225,-518.905935,,,,,,,,,,,,,,,,,,,,
-127.2611969,-516.8871477,,,,,,,,,,,,,,,,,,,,
-116.6586824,-514.834694,,,,,,,,,,,,,,,,,,,,
-1.25491304,-512.214389,,,,,,,,,,,,,,,,,,,,
-366.9987719,-511.4772539,,,,,,,,,,,,,,,,,,,,
-117.3878785,-509.4869035,,,,,,,,,,,,,,,,,,,,
-234.6475474,-508.1058013,,,,,,,,,,,,,,,,,,,,
-245.0227557,-506.790386,,,,,,,,,,,,,,,,,,,,
-240.6261941,-505.4661861,,,,,,,,,,,,,,,,,,,,
-117.7024865,-503.5465638,,,,,,,,,,,,,,,,,,,,
-121.4910794,-501.6645171,,,,,,,,,,,,,,,,,,,,
-252.4762424,-500.4430059,,,,,,,,,,,,,,,,,,,,
-124.6932266,-498.6100802,,,,,,,,,,,,,,,,,,,,
-121.2862698,-496.7784112,,,,,,,,,,,,,,,,,,,,
-121.1532007,-494.9637966,,,,,,,,,,,,,,,,,,,,
-123.5671358,-493.1782358,,,,,,,,,,,,,,,,,,,,
-127.5697653,-491.4289129,,,,,,,,,,,,,,,,,,,,
-128.1985379,-489.6992445,,,,,,,,,,,,,,,,,,,,
-132.1198299,-488.0045553,,,,,,,,,,,,,,,,,,,,
-350.2456364,-487.3547491,,,,,,,,,,,,,,,,,,,,
-235.3261082,-486.171516,,,,,,,,,,,,,,,,,,,,
-0.145051448,-483.9003643,,,,,,,,,,,,,,,,,,,,
-125.2807675,-482.2323662,,,,,,,,,,,,,,,,,,,,
-240.4513735,-481.1130098,,,,,,,,,,,,,,,,,,,,
-345.4110089,-480.4876549,,,,,,,,,,,,,,,,,,,,
-114.8078327,-478.8102246,,,,,,,,,,,,,,,,,,,,
-249.6981701,-477.7640508,,,,,,,,,,,,,,,,,,,,
-130.1137544,-476.1838222,,,,,,,,,,,,,,,,,,,,
-119.8590198,-474.5714927,,,,,,,,,,,,,,,,,,,,
-118.5880941,-472.9679639,,,,,,,,,,,,,,,,,,,,
-236.8729417,-471.9092418,,,,,,,,,,,,,,,,,,,,
-247.7064751,-470.9083366,,,,,,,,,,,,,,,,,,,,
-120.8225067,-469.3523996,,,,,,,,,,,,,,,,,,,,
-0.803515221,-467.2791745,,,,,,,,,,,,,,,,,,,,
-113.0304631,-465.7186075,,,,,,,,,,,,,,,,,,,,
-241.4985228,-464.735186,,,,,,,,,,,,,,,,,,,,
-118.6339619,-463.223827,,,,,,,,,,,,,,,,,,,,
-242.3248446,-462.2633966,,,,,,,,,,,,,,,,,,,,
-127.1546625,-460.8127095,,,,,,,,,,,,,,,,,,,,
-244.5733255,-459.8806431,,,,,,,,,,,,,,,,,,,,
-123.2903853,-458.4360498,,,,,,,,,,,,,,,,,,,,
-234.8745309,-457.4806587,,,,,,,,,,,,,,,,,,,,
-128.2980528,-456.0798816,,,,,,,,,,,,,,,,,,,,
-124.0574805,-454.673007,,,,,,,,,,,,,,,,,,,,
-255.3329321,-453.8319097,,,,,,,,,,,,,,,,,,,,
-118.5469919,-452.4231495,,,,,,,,,,,,,,,,,,,,
-121.1445263,-451.0370465,,,,,,,,,,,,,,,,,,,,
-248.6744648,-450.1938691,,,,,,,,,,,,,,,,,,,,
-119.1466877,-448.8202293,,,,,,,,,,,,,,,,,,,,
-127.4644115,-447.4923127,,,,,,,,,,,,,,,,,,,,
-242.4779848,-446.6486323,,,,,,,,,,,,,,,,,,,,
-243.0793195,-445.8143319,,,,,,,,,,,,,,,,,,,,
-117.7843026,-444.4754338,,,,,,,,,,,,,,,,,,,,
-122.894829,-443.1681956,,,,,,,,,,,,,,,,,,,,
-126.6446742,-441.8867238,,,,,,,,,,,,,,,,,,,,
-127.5881932,-440.619391,,,,,,,,,,,,,,,,,,,,
-244.1891017,-439.8305144,,,,,,,,,,,,,,,,,,,,
-0.619179698,-438.073669,,,,,,,,,,,,,,,,,,,,
-126.379694,-436.8318604,,,,,,,,,,,,,,,,,,,,
-244.5292173,-436.0687546,,,,,,,,,,,,,,,,,,,,
-125.9149077,-434.8428501,,,,,,,,,,,,,,,,,,,,
-224.7599702,-434.0157522,,,,,,,,,,,,,,,,,,,,
-362.5191374,-433.7353733,,,,,,,,,,,,,,,,,,,,
-0.344814218,-432.0424414,,,,,,,,,,,,,,,,,,,,
-125.8382592,-430.8509854,,,,,,,,,,,,,,,,,,,,
-486.0541782,-431.0649513,,,,,,,,,,,,,,,,,,,,
-0.420168277,-429.4022301,,,,,,,,,,,,,,,,,,,,
-118.2309098,-428.2054174,,,,,,,,,,,,,,,,,,,,
-115.4087853,-427.0069628,,,,,,,,,,,,,,,,,,,,
-119.30481,-425.8325271,,,,,,,,,,,,,,,,,,,,
-123.4761142,-424.682883,,,,,,,,,,,,,,,,,,,,
-116.0471072,-423.5138081,,,,,,,,,,,,,,,,,,,,
-0.83018024,-421.9187755,,,,,,,,,,,,,,,,,,,,
-458.3294094,-422.0556576,,,,,,,,,,,,,,,,,,,,
-2.129043275,-420.4828987,,,,,,,,,,,,,,,,,,,,
-233.3029426,-419.7844661,,,,,,,,,,,,,,,,,,,,
-125.8824284,-418.6918934,,,,,,,,,,,,,,,,,,,,
-229.1952263,-417.9900539,,,,,,,,,,,,,,,,,,,,
-309.7649935,-417.5906995,,,,,,,,,,,,,,,,,,,,
-1.365870878,-416.0604611,,,,,,,,,,,,,,,,,,,,
-237.3130388,-415.4057087,,,,,,,,,,,,,,,,,,,,
-0.581886859,-413.8917531,,,,,,,,,,,,,,,,,,,,
-2.316644037,-412.3951163,,,,,,,,,,,,,,,,,,,,
-228.2992167,-411.7281022,,,,,,,,,,,,,,,,,,,,
-312.5244028,-411.3699661,,,,,,,,,,,,,,,,,,,,
-124.3782653,-410.3376219,,,,,,,,,,,,,,,,,,,,
-249.2715209,-409.760324,,,,,,,,,,,,,,,,,,,,
-121.8429959,-408.7320478,,,,,,,,,,,,,,,,,,,,
-124.0524312,-407.7189531,,,,,,,,,,,,,,,,,,,,
-116.115215,-406.6848973,,,,,,,,,,,,,,,,,,,,
-128.0220177,-405.7002228,,,,,,,,,,,,,,,,,,,,
-224.1561853,-405.0609833,,,,,,,,,,,,,,,,,,,,
-121.9475828,-404.0676029,,,,,,,,,,,,,,,,,,,,
-130.6500838,-403.1115976,,,,,,,,,,,,,,,,,,,,
-1.321204605,-401.7116311,,,,,,,,,,,,,,,,,,,,
-120.3380709,-400.7346395,,,,,,,,,,,,,,,,,,,,
-246.7346631,-400.2017677,,,,,,,,,,,,,,,,,,,,
-229.5555106,-399.6133323,,,,,,,,,,,,,,,,,,,,
-239.8597723,-399.064351,,,,,,,,,,,,,,,,,,,,
-122.8463562,-398.1183989,,,,,,,,,,,,,,,,,,,,
-126.8827129,-397.1926799,,,,,,,,,,,,,,,,,,,,
-236.1715294,-396.6449889,,,,,,,,,,,,,,,,,,,,
-221.3905196,-396.0509059,,,,,,,,,,,,,,,,,,,,
-118.0138825,-395.1115917,,,,,,,,,,,,,,,,,,,,
-126.5926657,-394.2074875,,,,,,,,,,,,,,,,,,,,
-115.419075,-393.271956,,,,,,,,,,,,,,,,,,,,
-249.716896,-392.7918387,,,,,,,,,,,,,,,,,,,,
-240.5095749,-392.2842312,,,,,,,,,,,,,,,,,,,,
-118.7715311,-391.3755511,,,,,,,,,,,,,,,,,,,,
-125.2995907,-390.4945049,,,,,,,,,,,,,,,,,,,,
-240.3831387,-389.9990878,,,,,,,,,,,,,,,,,,,,
-121.422443,-389.115612,,,,,,,,,,,,,,,,,,,,
-127.6514602,-388.2583525,,,,,,,,,,,,,,,,,,,,
-121.5562165,-387.3867769,,,,,,,,,,,,,,,,,,,,
-117.6737727,-386.5082329,,,,,,,,,,,,,,,,,,,,
-249.1644815,-386.0623116,,,,,,,,,,,,,,,,,,,,
-122.4549907,-385.2092135,,,,,,,,,,,,,,,,,,,,
-350.6503218,-385.0977332,,,,,,,,,,,,,,,,,,,,
-242.0560734,-384.6377922,,,,,,,,,,,,,,,,,,,,
-4.609846616,-383.4197539,,,,,,,,,,,,,,,,,,,,
-237.0594381,-382.952149,,,,,,,,,,,,,,,,,,,,
-124.8443429,-382.1301497,,,,,,,,,,,,,,,,,,,,
-1.540043404,-380.9219271,,,,,,,,,,,,,,,,,,,,
-244.568589,-380.4904292,,,,,,,,,,,,,,,,,,,,
-121.854646,-379.6745434,,,,,,,,,,,,,,,,,,,,
-123.604164,-378.8692907,,,,,,,,,,,,,,,,,,,,
-121.7480767,-378.0632681,,,,,,,,,,,,,,,,,,,,
-226.0827086,-377.5883288,,,,,,,,,,,,,,,,,,,,
-130.72585,-376.8192868,,,,,,,,,,,,,,,,,,,,
-121.9572743,-376.0277899,,,,,,,,,,,,,,,,,,,,
-363.472178,-375.988918,,,,,,,,,,,,,,,,,,,,
-1.398392614,-374.8327744,,,,,,,,,,,,,,,,,,,,
-229.4937074,-374.3855773,,,,,,,,,,,,,,,,,,,,
-1.441297044,-373.2415764,,,,,,,,,,,,,,,,,,,,
-114.730205,-372.4510218,,,,,,,,,,,,,,,,,,,,
-120.6305347,-371.6832764,,,,,,,,,,,,,,,,,,,,
-125.0000978,-370.9334795,,,,,,,,,,,,,,,,,,,,
-245.3764798,-370.5530038,,,,,,,,,,,,,,,,,,,,
-125.82978,-369.8136587,,,,,,,,,,,,,,,,,,,,
-2.179829376,-368.7063279,,,,,,,,,,,,,,,,,,,,
-1.086244883,-367.6023636,,,,,,,,,,,,,,,,,,,,
-347.1528193,-367.5411375,,,,,,,,,,,,,,,,,,,,
