-1114.967769,-1114.967769,,,,,,,,,,,,,,,,,
-1113.838511,-1114.40314,,,,,,,,,,,,,,,,,
-1097.55943,-1108.78857,,,,,,,,,,,,,,,,,
-806.1515217,-1033.129308,,,,,,,,,,,,,,,,,
-956.4917844,-1017.801803,,,,,,,,,,,,,,,,,
-1186.252131,-1045.876858,,,,,,,,,,,,,,,,,
-826.9166386,-1014.596827,,,,,,,,,,,,,,,,,
-726.5836413,-978.5951784,,,,,,,,,,,,,,,,,
-659.150326,-943.1013059,,,,,,,,,,,,,,,,,
-779.6940816,-926.7605834,,,,,,,,,,,,,,,,,
-799.3917749,-915.1816009,,,,,,,,,,,,,,,,,
-720.1086265,-898.9255197,,,,,,,,,,,,,,,,,
-658.0768759,-880.3987009,,,,,,,,,,,,,,,,,
-709.8941148,-868.2198019,,,,,,,,,,,,,,,,,
-634.5878893,-852.6443411,,,,,,,,,,,,,,,,,
-710.8632175,-843.7830208,,,,,,,,,,,,,,,,,
-868.0089063,-845.2080729,,,,,,,,,,,,,,,,,
-756.7920992,-840.2960744,,,,,,,,,,,,,,,,,
-526.7701017,-823.7947074,,,,,,,,,,,,,,,,,
-1036.043976,-834.4071708,,,,,,,,,,,,,,,,,
-609.8483134,-823.7138919,,,,,,,,,,,,,,,,,
-669.2229552,-816.6915766,,,,,,,,,,,,,,,,,
-1083.013982,-828.2708116,,,,,,,,,,,,,,,,,
-1110.868749,-840.0457257,,,,,,,,,,,,,,,,,
-657.0726944,-832.7268044,,,,,,,,,,,,,,,,,
-507.8262786,-820.2306304,,,,,,,,,,,,,,,,,
-881.159278,-822.4872469,,,,,,,,,,,,,,,,,
-663.7377042,-816.8176204,,,,,,,,,,,,,,,,,
-1043.072082,-824.6194984,,,,,,,,,,,,,,,,,
-818.2012273,-824.405556,,,,,,,,,,,,,,,,,
-691.9322659,-820.1322241,,,,,,,,,,,,,,,,,
-959.5773981,-824.4898858,,,,,,,,,,,,,,,,,
-1209.869981,-836.1680705,,,,,,,,,,,,,,,,,
-814.4734461,-835.5299933,,,,,,,,,,,,,,,,,
-837.8911795,-835.5974558,,,,,,,,,,,,,,,,,
-714.8695421,-832.2439026,,,,,,,,,,,,,,,,,
-820.5007952,-831.9265213,,,,,,,,,,,,,,,,,
-829.0237843,-831.8501335,,,,,,,,,,,,,,,,,
-732.9463262,-829.3141384,,,,,,,,,,,,,,,,,
-641.5494289,-824.6200207,,,,,,,,,,,,,,,,,
-762.6246705,-823.107939,,,,,,,,,,,,,,,,,
-815.0064605,-822.9150466,,,,,,,,,,,,,,,,,
-694.0107007,-819.9172712,,,,,,,,,,,,,,,,,
-894.4518608,-821.6112391,,,,,,,,,,,,,,,,,
-651.5469303,-817.8320322,,,,,,,,,,,,,,,,,
-792.3323658,-817.2776917,,,,,,,,,,,,,,,,,
-726.7743141,-815.3520879,,,,,,,,,,,,,,,,,
-674.8645838,-812.4252649,,,,,,,,,,,,,,,,,
-785.9573951,-811.8851043,,,,,,,,,,,,,,,,,
-684.2888532,-809.3331793,,,,,,,,,,,,,,,,,
-805.7202767,-809.262338,,,,,,,,,,,,,,,,,
-948.2032307,-811.9342783,,,,,,,,,,,,,,,,,
-854.3862595,-812.7352591,,,,,,,,,,,,,,,,,
-688.758424,-810.4393917,,,,,,,,,,,,,,,,,
-605.7784704,-806.7182841,,,,,,,,,,,,,,,,,
-791.4138819,-806.4449912,,,,,,,,,,,,,,,,,
-925.1524097,-808.5275775,,,,,,,,,,,,,,,,,
-727.5056223,-807.1306472,,,,,,,,,,,,,,,,,
-812.9567902,-807.2293954,,,,,,,,,,,,,,,,,
-802.111347,-807.1440946,,,,,,,,,,,,,,,,,
-560.9926406,-803.1088248,,,,,,,,,,,,,,,,,
-806.1805553,-803.1583689,,,,,,,,,,,,,,,,,
-637.2057031,-800.5241996,,,,,,,,,,,,,,,,,
-708.5076796,-799.0864415,,,,,,,,,,,,,,,,,
-781.7422776,-798.8196082,,,,,,,,,,,,,,,,,
-1039.276764,-802.4628984,,,,,,,,,,,,,,,,,
-682.1424338,-800.6670706,,,,,,,,,,,,,,,,,
-807.626991,-800.7694223,,,,,,,,,,,,,,,,,
-1050.547701,-804.3893974,,,,,,,,,,,,,,,,,
-1095.140737,-808.542988,,,,,,,,,,,,,,,,,
-737.9001723,-807.5480187,,,,,,,,,,,,,,,,,
-860.5615386,-808.2843176,,,,,,,,,,,,,,,,,
-783.4787952,-807.944516,,,,,,,,,,,,,,,,,
-934.9135022,-809.6603131,,,,,,,,,,,,,,,,,
-711.1618247,-808.3469999,,,,,,,,,,,,,,,,,
-817.2140545,-808.4636717,,,,,,,,,,,,,,,,,
-754.1404502,-807.7581753,,,,,,,,,,,,,,,,,
-895.3829858,-808.8815703,,,,,,,,,,,,,,,,,
-818.3986463,-809.0020396,,,,,,,,,,,,,,,,,
-722.6368513,-807.9224747,,,,,,,,,,,,,,,,,
-846.5715108,-808.3996233,,,,,,,,,,,,,,,,,
-737.7683493,-807.5382663,,,,,,,,,,,,,,,,,
-872.1353892,-808.3165449,,,,,,,,,,,,,,,,,
-893.5252851,-809.3309347,,,,,,,,,,,,,,,,,
-821.6994373,-809.4764465,,,,,,,,,,,,,,,,,
-754.1917999,-808.8336018,,,,,,,,,,,,,,,,,
-806.8134652,-808.8103818,,,,,,,,,,,,,,,,,
-1046.306737,-811.509204,,,,,,,,,,,,,,,,,
-819.9647217,-811.6042098,,,,,,,,,,,,,,,,,
-986.072804,-813.5427498,,,,,,,,,,,,,,,,,
-692.9607607,-812.217673,,,,,,,,,,,,,,,,,
-613.2946009,-810.0554657,,,,,,,,,,,,,,,,,
-748.466501,-809.3932187,,,,,,,,,,,,,,,,,
-708.0935965,-808.3155632,,,,,,,,,,,,,,,,,
-620.4948911,-806.3385035,,,,,,,,,,,,,,,,,
-787.4378137,-806.1416213,,,,,,,,,,,,,,,,,
-1113.024825,-809.3053656,,,,,,,,,,,,,,,,,
-657.5391457,-807.7567307,,,,,,,,,,,,,,,,,
-1059.48163,-810.2994065,,,,,,,,,,,,,,,,,
-501.3464625,-807.2098771,,,,,,,,,,,,,,,,,
-927.6781639,-808.4026324,,,,,,,,,,,,,,,,,
-1054.443965,-810.8148023,,,,,,,,,,,,,,,,,
-849.1859859,-811.1873381,,,,,,,,,,,,,,,,,
-620.7226155,-809.3559465,,,,,,,,,,,,,,,,,
-715.4701466,-808.461796,,,,,,,,,,,,,,,,,
-640.1280142,-806.8737415,,,,,,,,,,,,,,,,,
-506.3565207,-804.0651693,,,,,,,,,,,,,,,,,
-1081.319708,-806.632341,,,,,,,,,,,,,,,,,
-887.6642014,-807.3757525,,,,,,,,,,,,,,,,,
-974.8616584,-808.8983517,,,,,,,,,,,,,,,,,
-1096.819423,-811.4922352,,,,,,,,,,,,,,,,,
-1078.84653,-813.8793271,,,,,,,,,,,,,,,,,
-997.2038614,-815.5016681,,,,,,,,,,,,,,,,,
-1002.380271,-817.1409541,,,,,,,,,,,,,,,,,
-985.2480337,-818.6027548,,,,,,,,,,,,,,,,,
-1065.110303,-820.7278199,,,,,,,,,,,,,,,,,
-949.7294782,-821.8303982,,,,,,,,,,,,,,,,,
-1054.992001,-823.8063439,,,,,,,,,,,,,,,,,
-977.7399012,-825.0999033,,,,,,,,,,,,,,,,,
-855.5908988,-825.3539949,,,,,,,,,,,,,,,,,
-984.4961182,-826.669219,,,,,,,,,,,,,,,,,
-803.3378875,-826.4779786,,,,,,,,,,,,,,,,,
-1074.454272,-828.494046,,,,,,,,,,,,,,,,,
-815.9140246,-828.3925943,,,,,,,,,,,,,,,,,
-886.2605923,-828.8555382,,,,,,,,,,,,,,,,,
-1074.730806,-830.8069293,,,,,,,,,,,,,,,,,
-739.795048,-830.0903003,,,,,,,,,,,,,,,,,
-951.8211065,-831.0413222,,,,,,,,,,,,,,,,,
-995.7990377,-832.3185138,,,,,,,,,,,,,,,,,
-747.1606601,-831.6634534,,,,,,,,,,,,,,,,,
-1014.209314,-833.0569332,,,,,,,,,,,,,,,,,
-841.083164,-833.117738,,,,,,,,,,,,,,,,,
-627.745627,-831.5735868,,,,,,,,,,,,,,,,,
-825.7059636,-831.5297986,,,,,,,,,,,,,,,,,
-798.7209946,-831.2867704,,,,,,,,,,,,,,,,,
-880.5320273,-831.6488679,,,,,,,,,,,,,,,,,
-874.2660755,-831.9599424,,,,,,,,,,,,,,,,,
-797.7712104,-831.7121979,,,,,,,,,,,,,,,,,
-991.6544982,-832.862862,,,,,,,,,,,,,,,,,
-972.9975683,-833.8638241,,,,,,,,,,,,,,,,,
-1070.786085,-835.5441239,,,,,,,,,,,,,,,,,
-781.5211788,-835.1636806,,,,,,,,,,,,,,,,,
-846.9902422,-835.2463838,,,,,,,,,,,,,,,,,
-827.0920945,-835.1897568,,,,,,,,,,,,,,,,,
-940.6538518,-835.9170954,,,,,,,,,,,,,,,,,
-824.9588808,-835.8420391,,,,,,,,,,,,,,,,,
-902.4610827,-836.2952299,,,,,,,,,,,,,,,,,
-1048.393951,-837.7283294,,,,,,,,,,,,,,,,,
-665.1103608,-836.5698195,,,,,,,,,,,,,,,,,
-828.7735537,-836.5178444,,,,,,,,,,,,,,,,,
-854.8311776,-836.6391248,,,,,,,,,,,,,,,,,
-917.3253165,-837.169955,,,,,,,,,,,,,,,,,
-865.0078736,-837.3519022,,,,,,,,,,,,,,,,,
-832.1913489,-837.3183921,,,,,,,,,,,,,,,,,
-920.333914,-837.8539761,,,,,,,,,,,,,,,,,
-949.4807361,-838.5695322,,,,,,,,,,,,,,,,,
-899.1340273,-838.9552934,,,,,,,,,,,,,,,,,
-928.1606133,-839.519884,,,,,,,,,,,,,,,,,
-851.9102961,-839.5978111,,,,,,,,,,,,,,,,,
-895.1442075,-839.9449761,,,,,,,,,,,,,,,,,
-846.8200436,-839.9876784,,,,,,,,,,,,,,,,,
-951.6063077,-840.6766823,,,,,,,,,,,,,,,,,
-888.4083641,-840.9695147,,,,,,,,,,,,,,,,,
-798.9897928,-840.7135407,,,,,,,,,,,,,,,,,
-763.1862723,-840.2436785,,,,,,,,,,,,,,,,,
-719.432289,-839.5158991,,,,,,,,,,,,,,,,,
-920.8438192,-840.0028926,,,,,,,,,,,,,,,,,
-834.4727537,-839.9699751,,,,,,,,,,,,,,,,,
-786.5799014,-839.6540575,,,,,,,,,,,,,,,,,
-800.1510807,-839.421687,,,,,,,,,,,,,,,,,
-871.3696493,-839.6085172,,,,,,,,,,,,,,,,,
-959.7911417,-840.3072534,,,,,,,,,,,,,,,,,
-909.4158683,-840.7067252,,,,,,,,,,,,,,,,,
-877.1418874,-840.9161227,,,,,,,,,,,,,,,,,
-835.7818762,-840.8867841,,,,,,,,,,,,,,,,,
-869.0590591,-841.0468539,,,,,,,,,,,,,,,,,
-831.1950646,-840.991194,,,,,,,,,,,,,,,,,
-895.0550775,-841.2949237,,,,,,,,,,,,,,,,,
-919.8812318,-841.7339534,,,,,,,,,,,,,,,,,
-852.2228375,-841.792225,,,,,,,,,,,,,,,,,
-890.9961664,-842.0640699,,,,,,,,,,,,,,,,,
-869.4091115,-842.2143174,,,,,,,,,,,,,,,,,
-790.5612149,-841.93206,,,,,,,,,,,,,,,,,
-921.461228,-842.3642838,,,,,,,,,,,,,,,,,
-849.0428053,-842.4003839,,,,,,,,,,,,,,,,,
-801.1657186,-842.1786921,,,,,,,,,,,,,,,,,
-879.1395565,-842.3763438,,,,,,,,,,,,,,,,,
-827.2632403,-842.295955,,,,,,,,,,,,,,,,,
-903.8440489,-842.6216063,,,,,,,,,,,,,,,,,
-952.1951597,-843.1983092,,,,,,,,,,,,,,,,,
-933.7915123,-843.6726191,,,,,,,,,,,,,,,,,
-910.95739,-844.0230606,,,,,,,,,,,,,,,,,
-828.3246754,-843.9417219,,,,,,,,,,,,,,,,,
-955.0135306,-844.514257,,,,,,,,,,,,,,,,,
-862.4541316,-844.6062563,,,,,,,,,,,,,,,,,
-870.7866823,-844.7398299,,,,,,,,,,,,,,,,,
-854.1269369,-844.7874802,,,,,,,,,,,,,,,,,
-890.4940014,-845.0183212,,,,,,,,,,,,,,,,,
-972.6627284,-845.6597504,,,,,,,,,,,,,,,,,
-954.2940939,-846.2029221,,,,,,,,,,,,,,,,,
-814.6171048,-846.0457788,,,,,,,,,,,,,,,,,
-788.7357066,-845.7620655,,,,,,,,,,,,,,,,,
-696.633128,-845.0274402,,,,,,,,,,,,,,,,,
-883.3532223,-845.2153117,,,,,,,,,,,,,,,,,
-837.817667,-845.1792256,,,,,,,,,,,,,,,,,
-954.5372441,-845.7100898,,,,,,,,,,,,,,,,,
-909.9670668,-846.02051,,,,,,,,,,,,,,,,,
-813.044757,-845.8619727,,,,,,,,,,,,,,,,,
-884.6671667,-846.0476435,,,,,,,,,,,,,,,,,
-793.5270348,-845.7975453,,,,,,,,,,,,,,,,,
-815.7834286,-845.6552983,,,,,,,,,,,,,,,,,
-839.4862979,-845.6261993,,,,,,,,,,,,,,,,,
-897.7129189,-845.8707379,,,,,,,,,,,,,,,,,
-960.2358936,-846.4051545,,,,,,,,,,,,,,,,,
-885.7423781,-846.5881183,,,,,,,,,,,,,,,,,
-867.8429788,-846.6865205,,,,,,,,,,,,,,,,,
-872.0893157,-846.803584,,,,,,,,,,,,,,,,,
-904.099876,-847.0664111,,,,,,,,,,,,,,,,,
-962.8639632,-847.595167,,,,,,,,,,,,,,,,,
-952.923496,-848.0739321,,,,,,,,,,,,,,,,,
-773.4357799,-847.7362029,,,,,,,,,,,,,,,,,
-946.4731918,-848.1809641,,,,,,,,,,,,,,,,,
-944.4998646,-848.6128875,,,,,,,,,,,,,,,,,
-818.9166266,-848.4803149,,,,,,,,,,,,,,,,,
-833.0027533,-848.4115257,,,,,,,,,,,,,,,,,
-909.7427847,-848.682903,,,,,,,,,,,,,,,,,
-816.1190147,-848.5394497,,,,,,,,,,,,,,,,,
-827.8258515,-848.4486006,,,,,,,,,,,,,,,,,
-815.8810027,-848.306384,,,,,,,,,,,,,,,,,
-838.3167769,-848.2629509,,,,,,,,,,,,,,,,,
-964.1014363,-848.7644162,,,,,,,,,,,,,,,,,
-911.5344029,-849.0349765,,,,,,,,,,,,,,,,,
-837.293651,-848.9845846,,,,,,,,,,,,,,,,,
-903.8209456,-849.218928,,,,,,,,,,,,,,,,,
-875.8275394,-849.3321561,,,,,,,,,,,,,,,,,
-839.5726142,-849.2908021,,,,,,,,,,,,,,,,,
-959.9007708,-849.7575109,,,,,,,,,,,,,,,,,
-961.2737314,-850.2260664,,,,,,,,,,,,,,,,,
-942.6122772,-850.6126196,,,,,,,,,,,,,,,,,
-792.9186077,-850.3722279,,,,,,,,,,,,,,,,,
-905.3971621,-850.6005471,,,,,,,,,,,,,,,,,
-814.1042677,-850.449736,,,,,,,,,,,,,,,,,
-826.116113,-850.3495977,,,,,,,,,,,,,,,,,
-851.8935286,-850.3559253,,,,,,,,,,,,,,,,,
-757.4014293,-849.9765192,,,,,,,,,,,,,,,,,
-847.9530582,-849.9682937,,,,,,,,,,,,,,,,,
-686.7843869,-849.3076301,,,,,,,,,,,,,,,,,
-661.8098305,-848.5515906,,,,,,,,,,,,,,,,,
-686.582778,-847.9011134,,,,,,,,,,,,,,,,,
-787.4485532,-847.6593032,,,,,,,,,,,,,,,,,
-645.1566621,-846.8525198,,,,,,,,,,,,,,,,,
-615.9380973,-845.9361927,,,,,,,,,,,,,,,,,
-502.0858124,-844.5771003,,,,,,,,,,,,,,,,,
-785.9006091,-844.3460905,,,,,,,,,,,,,,,,,
-629.1462369,-843.5021695,,,,,,,,,,,,,,,,,
-1006.282327,-844.1380295,,,,,,,,,,,,,,,,,
-899.0965729,-844.3518759,,,,,,,,,,,,,,,,,
-747.7069712,-843.9772833,,,,,,,,,,,,,,,,,
-744.3316998,-843.5925513,,,,,,,,,,,,,,,,,
-813.0591363,-843.4751151,,,,,,,,,,,,,,,,,
-597.4480083,-842.5324825,,,,,,,,,,,,,,,,,
-944.5112356,-842.9217144,,,,,,,,,,,,,,,,,
-528.9139778,-841.7277686,,,,,,,,,,,,,,,,,
-910.1808287,-841.9870605,,,,,,,,,,,,,,,,,
-829.9029218,-841.94146,,,,,,,,,,,,,,,,,
-608.7221204,-841.0646956,,,,,,,,,,,,,,,,,
-628.1536003,-840.2672757,,,,,,,,,,,,,,,,,
-815.4881502,-840.1748163,,,,,,,,,,,,,,,,,
-840.8510902,-840.1773303,,,,,,,,,,,,,,,,,
-753.4722335,-839.8562003,,,,,,,,,,,,,,,,,
-936.3184926,-840.2121498,,,,,,,,,,,,,,,,,
-600.4316225,-839.3306037,,,,,,,,,,,,,,,,,
-841.2337536,-839.3375749,,,,,,,,,,,,,,,,,
-733.7025722,-838.9520457,,,,,,,,,,,,,,,,,
-702.3993583,-838.4554905,,,,,,,,,,,,,,,,,
-733.6348487,-838.0757056,,,,,,,,,,,,,,,,,
-1012.040629,-838.7037378,,,,,,,,,,,,,,,,,
-967.6171396,-839.1674551,,,,,,,,,,,,,,,,,
-930.478292,-839.494734,,,,,,,,,,,,,,,,,
-1142.155946,-840.5756669,,,,,,,,,,,,,,,,,
-746.5608194,-840.2410945,,,,,,,,,,,,,,,,,
-754.1650133,-839.9358602,,,,,,,,,,,,,,,,,
-775.2074157,-839.7071378,,,,,,,,,,,,,,,,,
-797.1029473,-839.557123,,,,,,,,,,,,,,,,,
-789.4302258,-839.3812392,,,,,,,,,,,,,,,,,
-717.0762612,-838.9535994,,,,,,,,,,,,,,,,,
-759.0182211,-838.6750789,,,,,,,,,,,,,,,,,
-766.2002444,-838.4234302,,,,,,,,,,,,,,,,,
-978.4916709,-838.9080954,,,,,,,,,,,,,,,,,
-971.4429026,-839.365112,,,,,,,,,,,,,,,,,
-628.9607183,-838.6420728,,,,,,,,,,,,,,,,,
-953.4171149,-839.035138,,,,,,,,,,,,,,,,,
-881.0166817,-839.1784197,,,,,,,,,,,,,,,,,
-569.320551,-838.2605358,,,,,,,,,,,,,,,,,
-626.77203,-837.5436256,,,,,,,,,,,,,,,,,
-782.9237503,-837.359099,,,,,,,,,,,,,,,,,
-607.9648394,-836.5867278,,,,,,,,,,,,,,,,,
-1176.058633,-837.7258953,,,,,,,,,,,,,,,,,
-653.8262402,-837.1108462,,,,,,,,,,,,,,,,,
-845.7986822,-837.1398057,,,,,,,,,,,,,,,,,
-510.82649,-836.0557083,,,,,,,,,,,,,,,,,
-496.5836202,-834.9316285,,,,,,,,,,,,,,,,,
-1181.244057,-836.0745738,,,,,,,,,,,,,,,,,
-605.9249904,-835.3175028,,,,,,,,,,,,,,,,,
-1231.869292,-836.6176726,,,,,,,,,,,,,,,,,
-658.9804548,-836.0371589,,,,,,,,,,,,,,,,,
-606.8094596,-835.2904888,,,,,,,,,,,,,,,,,
-710.9865434,-834.8869046,,,,,,,,,,,,,,,,,
-619.1712474,-834.1887957,,,,,,,,,,,,,,,,,
-651.3542546,-833.5990068,,,,,,,,,,,,,,,,,
-788.529608,-833.4540891,,,,,,,,,,,,,,,,,
-722.4553117,-833.0983238,,,,,,,,,,,,,,,,,
-1087.126366,-833.909915,,,,,,,,,,,,,,,,,
-642.849349,-833.3014419,,,,,,,,,,,,,,,,,
-758.2596799,-833.0632141,,,,,,,,,,,,,,,,,
-669.2581981,-832.5448438,,,,,,,,,,,,,,,,,
-765.6444171,-832.3338014,,,,,,,,,,,,,,,,,
-799.9177001,-832.231864,,,,,,,,,,,,,,,,,
-792.0293151,-832.1058372,,,,,,,,,,,,,,,,,
-1155.316847,-833.1158716,,,,,,,,,,,,,,,,,
-794.939047,-832.9969407,,,,,,,,,,,,,,,,,
-798.4338913,-832.889602,,,,,,,,,,,,,,,,,
-707.8736126,-832.5025556,,,,,,,,,,,,,,,,,
-818.7260843,-832.4600356,,,,,,,,,,,,,,,,,
-677.6512961,-831.983701,,,,,,,,,,,,,,,,,
-862.2288734,-832.0764777,,,,,,,,,,,,,,,,,
-755.4675897,-831.8421997,,,,,,,,,,,,,,,,,
-829.2550646,-831.8343121,,,,,,,,,,,,,,,,,
-842.5819071,-831.8669796,,,,,,,,,,,,,,,,,
-842.9004791,-831.9004144,,,,,,,,,,,,,,,,,
-922.8467827,-832.1751769,,,,,,,,,,,,,,,,,
-825.5447092,-832.1552056,,,,,,,,,,,,,,,,,
-745.9921572,-831.8964577,,,,,,,,,,,,,,,,,
-800.5687637,-831.8026622,,,,,,,,,,,,,,,,,
-796.3190008,-831.6967408,,,,,,,,,,,,,,,,,
